2,1
4,1 (ALG)
6,TRIV
8,2
10,2
12,TRIV
14,2
16,ALG
18,TRIV
20,2
22,2
24,TRIV
26,5
28,2
30,TRIV
32,4
34,2
36,TRIV
38,2
40,2
42,TRIV
44,2
46,3
48,TRIV
50,2
52,2
54,TRIV
56,3
58,2
60,TRIV
62,2
64,2 (ALG)
66,TRIV
68,2
70,2
72,TRIV
74,2
76,2
78,TRIV
80,4
82,3
84,TRIV
86,3
88,3
90,TRIV
92,4
94,6
96,TRIV
98,3
100,ALG
102,TRIV
104,6
106,5
108,TRIV
110,3
112,3
114,TRIV
116,3
118,8
120,TRIV
122,3
124,10
126,TRIV
128,3
130,3
132,TRIV
134,4
136,3
138,TRIV
140,4
142,3
144,TRIV
146,7
148,5
150,TRIV
152,3
154,6
156,TRIV
158,3
160,3
162,TRIV
164,4
166,3
168,TRIV
170,65
172,3
174,TRIV
176,181
178,6
180,TRIV
182,3
184,8
186,TRIV
188,3
190,44
192,TRIV
194,4
196,ALG
198,TRIV
200,4
202,4
204,TRIV
206,3
208,3
210,TRIV
212,6
214,48
216,TRIV
218,4
220,3
222,TRIV
224,4
226,3
228,TRIV
230,3
232,4
234,TRIV
236,177
238,3
240,TRIV
242,3
244,4
246,TRIV
248,11
250,3
252,TRIV
254,8
256,ALG
258,TRIV
260,4
262,3
264,TRIV
266,3
268,3
270,TRIV
272,3
274,4
276,TRIV
278,5
280,3
282,TRIV
284,4
286,3
288,TRIV
290,3
292,4
294,TRIV
296,3
298,3
300,TRIV
302,1486
304,4
306,TRIV
308,3
310,3
312,TRIV
314,4
316,5
318,TRIV
320,3
322,5
324,TRIV
326,13
328,3
330,TRIV
332,3
334,14
336,TRIV
338,5
340,3
342,TRIV
344,4
346,3
348,TRIV
350,3
352,50
354,TRIV
356,3
358,4
360,TRIV
362,3
364,4
366,TRIV
368,16
370,3
372,TRIV
374,36
376,3
378,TRIV
380,3
382,3
384,TRIV
386,53
388,4
390,TRIV
392,3
394,20
396,TRIV
398,3
400,ALG
402,TRIV
404,70
406,25
408,TRIV
410,4
412,3
414,TRIV
416,3
418,3
420,TRIV
422,3
424,6
426,TRIV
428,4
430,4
432,TRIV
434,12
436,3
438,TRIV
440,4
442,8
444,TRIV
446,3
448,3
450,TRIV
452,3
454,22
456,TRIV
458,3
460,3
462,TRIV
464,6
466,3
468,TRIV
470,4
472,3
474,TRIV
476,5
478,3
480,TRIV
482,4
484,ALG
486,TRIV
488,3
490,3
492,TRIV
494,4
496,3
498,TRIV
500,3
502,3
504,TRIV
506,3
508,4
510,TRIV
512,5
514,4
516,TRIV
518,3
520,9
522,TRIV
524,4
526,7
528,TRIV
530,3
532,3
534,TRIV
536,3
538,3
540,TRIV
542,999
544,6
546,TRIV
548,3
550,3
552,TRIV
554,4
556,3
558,TRIV
560,7
562,3
564,TRIV
566,3
568,5
570,TRIV
572,3
574,4
576,TRIV
578,3
580,3
582,TRIV
584,6
586,7
588,TRIV
590,3
592,3
594,TRIV
596,5
598,3
600,TRIV
602,3
604,6
606,TRIV
608,4
610,5
612,TRIV
614,3024
616,3
618,TRIV
620,3
622,3
624,TRIV
626,3
628,3
630,TRIV
632,3
634,4
636,TRIV
638,4
640,3
642,TRIV
644,6
646,3
648,TRIV
650,3
652,7
654,TRIV
656,3
658,3
660,TRIV
662,3
664,4
