1,TRIV
3,TRIV
5,2
7,2
9,TRIV
11,TRIV
13,2
15,TRIV
17,2
19,2
21,TRIV
23,2
25,2
27,TRIV
29,2
31,TRIV
33,TRIV
35,3
37,3
39,TRIV
41,TRIV
43,3
45,TRIV
47,4
49,3
51,TRIV
53,3
55,6
57,TRIV
59,3
61,TRIV
63,TRIV
65,3
67,3
69,TRIV
71,TRIV
73,4
75,TRIV
77,3
79,3
81,TRIV
83,4
85,3
87,TRIV
89,3
91,TRIV
93,TRIV
95,4
97,6
99,TRIV
101,TRIV
103,3
105,TRIV
107,3
109,3
111,TRIV
113,3
115,3
117,TRIV
119,3
121,TRIV
123,TRIV
125,4
127,3
129,TRIV
131,TRIV
133,3
135,TRIV
137,3
139,14
141,TRIV
143,3
145,3
147,TRIV
149,3
151,TRIV
153,TRIV
155,3
157,3
159,TRIV
161,TRIV
163,3
165,TRIV
167,4
169,3
171,TRIV
173,3
175,3
177,TRIV
179,3
181,TRIV
183,TRIV
185,3
187,3
189,TRIV
191,TRIV
193,3
195,TRIV
197,3
199,3
201,TRIV
203,3
205,3
207,TRIV
209,3
211,TRIV
213,TRIV
215,5
217,5
219,TRIV
221,TRIV
223,10
225,TRIV
227,4
229,5
231,TRIV
233,4
235,4
237,TRIV
239,5
241,TRIV
243,TRIV
245,4
247,4
249,TRIV
251,TRIV
253,5
255,TRIV
257,4
259,5
261,TRIV
263,4
265,4
267,TRIV
269,5
271,TRIV
273,TRIV
275,4
277,4
279,TRIV
281,TRIV
283,4
285,TRIV
287,4
289,5
291,TRIV
293,8
295,5
297,TRIV
299,4
301,TRIV
303,TRIV
305,4
307,6
309,TRIV
311,TRIV
313,4
315,TRIV
317,5
319,4
321,TRIV
323,7
325,4
327,TRIV
329,4
331,TRIV
333,TRIV
335,8
337,27
339,TRIV
341,TRIV
343,4
345,TRIV
347,6
349,4
351,TRIV
353,7
355,4
357,TRIV
359,4
361,TRIV
363,TRIV
365,5
367,4
369,TRIV
371,TRIV
373,11
375,TRIV
377,4
379,7
381,TRIV
383,5
385,4
387,TRIV
389,4
391,TRIV
393,TRIV
395,6
397,13
399,TRIV
401,TRIV
403,8
405,TRIV
407,5
409,4
411,TRIV
413,4
415,4
417,TRIV
419,4
421,TRIV
423,TRIV
425,5
427,5
429,TRIV
431,TRIV
433,4
435,TRIV
437,4
439,4
441,TRIV
443,4
445,5
447,TRIV
449,9
451,TRIV
453,TRIV
455,5
457,4
459,TRIV
461,TRIV
463,11
465,TRIV
467,4
469,4
471,TRIV
473,4
475,4
477,TRIV
479,5
481,TRIV
483,TRIV
485,4
487,4
489,TRIV
491,TRIV
493,5
495,TRIV
497,14
499,4
501,TRIV
503,6
505,7
507,TRIV
509,4
511,TRIV
513,TRIV
515,6
517,8
519,TRIV
521,TRIV
523,4
525,TRIV
527,4
529,5
531,TRIV
533,5
535,4
537,TRIV
539,4
541,TRIV
543,TRIV
545,4
547,5
549,TRIV
551,TRIV
553,4
555,TRIV
557,4
559,8
561,TRIV
563,4
565,5
567,TRIV
569,4
571,TRIV
573,TRIV
575,29
577,4
579,TRIV
581,TRIV
583,5
585,TRIV
587,4
589,5
591,TRIV
593,14
595,4
597,TRIV
599,5
601,TRIV
603,TRIV
605,4
607,6
609,TRIV
611,TRIV
613,4
615,TRIV
617,5
619,4
621,TRIV
623,4
625,5
627,TRIV
629,6
631,TRIV
633,TRIV
635,4
637,4
639,TRIV
641,TRIV
643,4
645,TRIV
647,5
649,4
651,TRIV
653,4
655,4
657,TRIV
659,9
661,TRIV
663,TRIV
665,4
667,5
669,TRIV
671,TRIV
673,5
675,TRIV
677,4
679,4
681,TRIV
683,4
685,6
687,TRIV
689,4
691,TRIV
693,TRIV
695,4
697,4
699,TRIV
701,TRIV
703,4
705,TRIV
707,5
709,4
711,TRIV
713,6
715,7
717,TRIV
719,4
721,TRIV
723,TRIV
725,4
727,4
729,TRIV
731,TRIV
733,4
735,TRIV
737,5
739,4
741,TRIV
743,13
745,8
747,TRIV
749,4
751,TRIV
753,TRIV
755,4
757,5
759,TRIV
761,TRIV
763,5
765,TRIV
767,16
769,6
771,TRIV
773,4
775,4
777,TRIV
779,5
781,TRIV
783,TRIV
785,5
787,4
789,TRIV
791,TRIV
793,4
795,TRIV
797,4
799,5
801,TRIV
803,6
805,4
807,TRIV
809,4
811,TRIV
813,TRIV
815,5
817,4
819,TRIV
821,TRIV
823,6
825,TRIV
827,5
829,4
831,TRIV
833,4
835,4
837,TRIV
839,4
841,TRIV
843,TRIV
845,8
847,4
849,TRIV
851,TRIV
853,4
855,TRIV
857,4
859,5
861,TRIV
863,4
865,4
867,TRIV
869,5
871,TRIV
873,TRIV
875,4
877,4
879,TRIV
881,TRIV
883,165
885,TRIV
887,4
889,6
891,TRIV
893,5
895,4
897,TRIV
899,4
901,TRIV
903,TRIV
905,5
907,4
909,TRIV
911,TRIV
913,4
915,TRIV
917,4
919,5
921,TRIV
923,4
925,25
927,TRIV
929,4
931,TRIV
933,TRIV
935,5
937,4
939,TRIV
941,TRIV
943,4
945,TRIV
947,4
949,4
951,TRIV
953,5
955,7
957,TRIV
959,4
961,TRIV
963,TRIV
965,4
967,5723
969,TRIV
971,TRIV
973,5
975,TRIV
977,8
979,4
981,TRIV
983,4
985,4
987,TRIV
989,4
991,TRIV
993,TRIV
995,5
997,5
999,TRIV
1001,TRIV
1003,4
1005,TRIV
1007,10
1009,91
1011,TRIV
1013,4
1015,4
1017,TRIV
1019,4
1021,TRIV
1023,TRIV
1025,4
1027,4
1029,TRIV
1031,TRIV
1033,4
1035,TRIV
1037,25
1039,4
1041,TRIV
1043,5
1045,4
1047,TRIV
1049,14
1051,TRIV
1053,TRIV
1055,4
1057,4
1059,TRIV
1061,TRIV
1063,4
1065,TRIV
1067,4
1069,4
1071,TRIV
1073,4
1075,5
1077,TRIV
1079,19
1081,TRIV
1083,TRIV
1085,4
1087,5
1089,TRIV
1091,TRIV
1093,7
1095,TRIV
1097,4
1099,4
1101,TRIV
1103,4
1105,4
1107,TRIV
1109,7
